Time_ps,Chan1
910,0
912,1
914,0
916,0
918,1
920,0
922,0
924,0
926,0
928,0
930,1
932,0
934,0
936,0
938,0
940,0
942,0
944,0
946,0
948,0
950,1
952,1
954,0
956,0
958,0
960,1
962,0
964,0
966,0
968,0
970,0
972,0
974,0
976,0
978,1
980,0
982,0
984,0
986,0
988,0
990,0
992,0
994,1
996,0
998,0
1000,0
1002,0
1004,0
1006,1
1008,0
1010,1
1012,2
1014,0
1016,0
1018,0
1020,1
1022,0
1024,0
1026,2
1028,0
1030,2
1032,0
1034,0
1036,0
1038,0
1040,0
1042,0
1044,1
1046,0
1048,1
1050,0
1052,0
1054,1
1056,0
1058,0
1060,1
1062,0
1064,0
1066,0
1068,0
1070,0
1072,0
1074,0
1076,0
1078,0
1080,0
1082,0
1084,0
1086,0
1088,0
1090,0
1092,0
1094,0
1096,0
1098,0
1100,0
1102,0
1104,0
1106,0
1108,0
1110,0
1112,0
1114,1
1116,0
1118,0
1120,0
1122,0
1124,1
1126,0
1128,0
1130,1
1132,0
1134,0
1136,0
1138,0
1140,1
1142,0
1144,1
1146,0
1148,0
1150,0
1152,0
1154,0
1156,0
1158,0
1160,1
1162,0
1164,0
1166,0
1168,0
1170,0
1172,1
1174,1
1176,0
1178,0
1180,1
1182,0
1184,0
1186,0
1188,0
1190,0
1192,0
1194,1
1196,0
1198,0
1200,1
1202,0
1204,0
1206,0
1208,1
1210,0
1212,0
1214,0
1216,0
1218,0
1220,0
1222,0
1224,0
1226,1
1228,0
1230,0
1232,1
1234,0
1236,0
1238,0
1240,0
1242,0
1244,0
1246,1
1248,0
1250,0
1252,1
1254,1
1256,1
1258,1
1260,0
1262,0
1264,1
1266,0
1268,0
1270,1
1272,1
1274,0
1276,1
1278,1
1280,1
1282,0
1284,0
1286,1
1288,0
1290,0
1292,0
1294,0
1296,0
1298,0
1300,1
1302,0
1304,0
1306,0
1308,0
1310,2
1312,0
1314,0
1316,2
1318,1
1320,0
1322,2
1324,2
1326,0
1328,1
1330,2
1332,1
1334,2
1336,3
1338,4
1340,3
1342,2
1344,4
1346,1
1348,1
1350,1
1352,4
1354,4
1356,4
1358,5
1360,1
1362,2
1364,2
1366,6
1368,7
1370,5
1372,7
1374,6
1376,5
1378,6
1380,11
1382,9
1384,5
1386,13
1388,9
1390,9
1392,12
1394,7
1396,8
1398,8
1400,14
1402,11
1404,13
1406,15
1408,13
1410,20
1412,17
1414,17
1416,22
1418,17
1420,21
1422,13
1424,21
1426,26
1428,19
1430,26
1432,19
1434,19
1436,30
1438,32
1440,24
1442,26
1444,32
1446,35
1448,36
1450,32
1452,27
1454,30
1456,28
1458,17
1460,26
1462,33
1464,35
1466,37
1468,37
1470,35
1472,36
1474,43
1476,53
1478,37
1480,38
1482,49
1484,49
1486,56
1488,47
1490,58
1492,59
1494,67
1496,55
1498,54
1500,54
1502,65
1504,63
1506,54
1508,77
1510,58
1512,64
1514,90
1516,77
1518,59
1520,55
1522,60
1524,71
1526,88
1528,81
1530,72
1532,73
1534,80
1536,84
1538,78
1540,66
1542,89
1544,84
1546,80
1548,102
1550,91
1552,97
1554,104
1556,105
1558,101
1560,83
1562,87
1564,87
1566,102
1568,92
1570,117
1572,99
1574,110
1576,95
1578,108
1580,106
1582,100
1584,110
1586,95
1588,122
1590,95
1592,108
1594,115
1596,109
1598,134
1600,112
1602,113
1604,136
1606,125
1608,129
1610,118
1612,114
1614,111
1616,137
1618,127
1620,129
1622,123
1624,117
1626,155
1628,136
1630,128
1632,143
1634,144
1636,126
1638,133
1640,143
1642,143
1644,138
1646,151
1648,165
1650,144
1652,132
1654,137
1656,170
1658,152
1660,167
1662,124
1664,164
1666,178
1668,149
1670,157
1672,169
1674,170
1676,156
1678,159
1680,186
1682,183
1684,190
1686,165
1688,180
1690,151
1692,166
1694,162
1696,169
1698,188
1700,180
1702,171
1704,198
1706,199
1708,172
1710,167
1712,181
1714,173
1716,207
1718,218
1720,179
1722,194
1724,199
1726,206
1728,201
1730,179
1732,181
1734,202
1736,197
1738,211
1740,217
1742,183
1744,192
1746,220
1748,202
1750,197
1752,224
1754,244
1756,191
1758,208
1760,191
1762,228
1764,218
1766,194
1768,212
1770,229
1772,205
1774,206
1776,233
1778,202
1780,211
1782,227
1784,244
1786,234
1788,188
1790,171
1792,223
1794,208
1796,219
1798,246
1800,230
1802,230
1804,212
1806,227
1808,200
1810,208
1812,212
1814,246
1816,210
1818,247
1820,246
1822,232
1824,212
1826,215
1828,246
1830,265
1832,240
1834,230
1836,244
1838,219
1840,266
1842,225
1844,246
1846,250
1848,242
1850,261
1852,226
1854,215
1856,240
1858,235
1860,261
1862,258
1864,240
1866,250
1868,264
1870,234
1872,255
1874,232
1876,274
1878,253
1880,251
1882,270
1884,298
1886,244
1888,261
1890,271
1892,244
1894,239
1896,239
1898,239
1900,255
1902,284
1904,255
1906,266
1908,267
1910,260
1912,233
1914,274
1916,275
1918,286
1920,250
1922,281
1924,300
1926,267
1928,258
1930,275
1932,255
1934,283
1936,257
1938,306
1940,265
1942,283
1944,276
1946,259
1948,256
1950,275
1952,279
1954,287
1956,301
1958,269
1960,301
1962,282
1964,254
1966,288
1968,288
1970,275
1972,278
1974,272
1976,259
1978,286
1980,282
1982,276
1984,267
1986,276
1988,263
1990,246
1992,292
1994,259
1996,264
1998,287
2000,257
2002,266
2004,255
2006,287
2008,267
2010,239
2012,262
2014,252
2016,300
2018,290
2020,281
2022,274
2024,269
2026,273
2028,258
2030,279
2032,239
2034,249
2036,268
2038,276
2040,285
2042,278
2044,268
2046,271
2048,263
2050,253
2052,278
2054,256
2056,254
2058,284
2060,227
2062,254
2064,258
2066,261
2068,266
2070,292
2072,280
2074,231
2076,264
2078,272
2080,242
2082,249
2084,254
2086,253
2088,267
2090,268
2092,264
2094,255
2096,303
2098,261
2100,258
2102,269
2104,270
2106,261
2108,267
2110,294
2112,248
2114,255
2116,274
2118,272
2120,267
2122,273
2124,217
2126,267
2128,272
2130,248
2132,255
2134,252
2136,264
2138,283
2140,269
2142,286
2144,266
2146,253
2148,262
2150,248
2152,277
2154,268
2156,246
2158,258
2160,223
2162,237
2164,278
2166,276
2168,217
2170,259
2172,233
2174,261
2176,274
2178,266
2180,261
2182,245
2184,305
2186,213
2188,235
2190,244
2192,259
2194,226
2196,224
2198,237
2200,250
2202,260
2204,259
2206,222
2208,218
2210,238
2212,234
2214,248
2216,237
2218,229
2220,236
2222,251
2224,257
2226,249
2228,245
2230,225
2232,266
2234,258
2236,253
2238,222
2240,236
2242,265
2244,249
2246,233
2248,228
2250,247
2252,253
2254,239
2256,265
2258,233
2260,252
2262,225
2264,224
2266,223
2268,247
2270,235
2272,218
2274,253
2276,226
2278,245
2280,209
2282,230
2284,244
2286,217
2288,191
2290,260
2292,229
2294,220
2296,219
2298,204
2300,221
2302,209
2304,201
2306,224
2308,228
2310,224
2312,205
2314,235
2316,195
2318,224
2320,209
2322,226
2324,197
2326,195
2328,218
2330,192
2332,219
2334,222
2336,220
2338,217
2340,194
2342,208
2344,187
2346,226
2348,221
2350,224
2352,210
2354,219
2356,210
2358,184
2360,214
2362,210
2364,216
2366,224
2368,189
2370,206
2372,207
2374,204
2376,193
2378,202
2380,186
2382,210
2384,235
2386,206
2388,203
2390,208
2392,237
2394,199
2396,205
2398,198
2400,222
2402,221
2404,211
2406,218
2408,206
2410,202
2412,205
2414,181
2416,196
2418,196
2420,182
2422,221
2424,197
2426,194
2428,173
2430,207
2432,215
2434,205
2436,185
2438,210
2440,191
2442,204
2444,182
2446,177
2448,204
2450,184
2452,191
2454,184
2456,187
2458,186
2460,160
2462,183
2464,187
2466,193
2468,171
2470,209
2472,164
2474,182
2476,181
2478,199
2480,206
2482,192
2484,178
2486,172
2488,184
2490,185
2492,172
2494,191
2496,148
2498,180
2500,168
2502,169
2504,189
2506,173
2508,178
2510,181
2512,208
2514,157
2516,178
2518,155
2520,180
2522,166
2524,163
2526,180
2528,161
2530,169
2532,208
2534,170
2536,188
2538,170
2540,173
2542,189
2544,166
2546,180
2548,171
2550,146
2552,154
2554,184
2556,183
2558,155
2560,140
2562,176
2564,169
2566,168
2568,192
2570,161
2572,160
2574,164
2576,157
2578,140
2580,163
2582,140
2584,156
2586,192
2588,169
2590,173
2592,152
2594,156
2596,164
2598,152
2600,178
2602,191
2604,163
2606,170
2608,166
2610,183
2612,141
2614,165
2616,184
2618,167
2620,167
2622,164
2624,165
2626,154
2628,169
2630,147
2632,169
2634,144
2636,164
2638,168
2640,146
2642,164
2644,161
2646,134
2648,144
2650,166
2652,177
2654,170
2656,156
2658,145
2660,147
2662,161
2664,162
2666,161
2668,161
2670,160
2672,150
2674,150
2676,154
2678,162
2680,139
2682,139
2684,151
2686,147
2688,152
2690,134
2692,155
2694,162
2696,125
2698,138
2700,137
2702,142
2704,160
2706,150
2708,144
2710,144
2712,153
2714,136
2716,141
2718,145
2720,127
2722,159
2724,177
2726,128
2728,141
2730,131
2732,163
2734,149
2736,145
2738,133
2740,139
2742,129
2744,122
2746,123
2748,132
2750,148
2752,130
2754,153
2756,140
2758,134
2760,143
2762,104
2764,129
2766,146
2768,152
2770,134
2772,137
2774,117
2776,132
2778,133
2780,164
2782,147
2784,117
2786,131
2788,135
2790,146
2792,123
2794,138
2796,136
2798,136
2800,142
2802,138
2804,144
2806,131
2808,133
2810,138
2812,143
2814,127
2816,135
2818,113
2820,124
2822,120
2824,118
2826,127
2828,127
2830,109
2832,118
2834,113
2836,130
2838,119
2840,122
2842,130
2844,109
2846,132
2848,120
2850,137
2852,120
2854,115
2856,129
2858,116
2860,118
2862,138
2864,122
2866,122
2868,118
2870,95
2872,114
2874,101
2876,98
2878,99
2880,109
2882,107
2884,128
2886,138
2888,104
2890,119
2892,111
2894,115
2896,106
2898,120
2900,105
2902,113
2904,125
2906,98
2908,125
2910,102
2912,132
2914,100
2916,132
2918,111
2920,103
2922,101
2924,110
2926,121
2928,118
2930,127
2932,117
2934,106
2936,112
2938,112
2940,85
2942,138
2944,103
2946,106
2948,97
2950,117
2952,128
2954,116
2956,107
2958,110
2960,97
2962,89
2964,103
2966,106
2968,121
2970,101
2972,109
2974,98
2976,104
2978,127
2980,105
2982,115
2984,103
2986,106
2988,102
2990,78
2992,113
2994,107
2996,102
2998,109
3000,125
3002,96
3004,97
3006,103
3008,111
3010,106
3012,103
3014,103
3016,105
3018,107
3020,105
3022,96
3024,86
3026,107
3028,101
3030,105
3032,107
3034,103
3036,85
3038,101
3040,107
3042,106
3044,95
3046,103
3048,94
3050,86
3052,94
3054,96
3056,111
3058,99
3060,88
3062,91
3064,111
3066,89
3068,105
3070,88
3072,86
3074,108
3076,110
3078,109
3080,73
3082,101
3084,80
3086,78
3088,93
3090,106
3092,104
3094,97
3096,73
3098,82
3100,106
3102,98
3104,87
3106,83
3108,96
3110,77
3112,88
3114,93
3116,105
3118,97
3120,86
3122,104
3124,79
3126,78
3128,77
3130,98
3132,89
3134,78
3136,94
3138,114
3140,94
3142,104
3144,88
3146,86
3148,92
3150,86
3152,86
3154,92
3156,85
3158,81
3160,97
3162,85
3164,93
3166,86
3168,83
3170,85
3172,90
3174,83
3176,99
3178,84
3180,87
3182,77
3184,90
3186,76
3188,81
3190,89
3192,68
3194,66
3196,95
3198,71
3200,72
3202,80
3204,96
3206,69
3208,71
3210,84
3212,75
3214,80
3216,78
3218,81
3220,90
3222,71
3224,79
3226,85
3228,90
3230,71
3232,79
3234,87
3236,88
3238,87
3240,85
3242,79
3244,84
3246,77
3248,83
3250,70
3252,85
3254,72
3256,87
3258,82
3260,96
3262,93
3264,84
3266,82
3268,75
3270,84
3272,78
3274,91
3276,81
3278,71
3280,85
3282,62
3284,69
3286,76
3288,81
3290,78
3292,57
3294,77
3296,71
3298,67
3300,63
3302,62
3304,90
3306,65
3308,76
3310,73
3312,64
3314,76
3316,65
3318,64
3320,66
3322,67
3324,84
3326,67
3328,70
3330,79
3332,72
3334,58
3336,72
3338,65
3340,73
3342,66
3344,65
3346,77
3348,73
3350,75
3352,63
3354,69
3356,80
3358,70
3360,74
3362,64
3364,82
3366,61
3368,77
3370,59
3372,61
3374,61
3376,69
3378,52
3380,72
3382,69
3384,69
3386,78
3388,76
3390,69
3392,80
3394,67
3396,52
3398,57
3400,68
3402,63
3404,67
3406,76
3408,62
3410,62
3412,65
3414,72
3416,56
3418,59
3420,71
3422,61
3424,63
3426,75
3428,52
3430,71
3432,58
3434,87
3436,63
3438,65
3440,68
3442,62
3444,57
3446,71
3448,54
3450,57
3452,73
3454,60
3456,61
3458,62
3460,72
3462,56
3464,82
3466,70
3468,55
3470,68
3472,62
3474,57
3476,71
3478,67
3480,59
3482,58
3484,62
3486,74
3488,76
3490,75
3492,61
3494,48
3496,57
3498,59
3500,59
3502,62
3504,60
3506,45
3508,63
3510,67
3512,62
3514,55
3516,53
3518,44
3520,54
3522,49
3524,77
3526,69
3528,54
3530,62
3532,57
3534,53
3536,45
3538,47
3540,45
3542,55
3544,74
3546,54
3548,44
3550,56
3552,57
3554,49
3556,62
3558,67
3560,66
3562,43
3564,68
3566,62
3568,60
3570,60
3572,62
3574,53
3576,59
3578,57
3580,54
3582,59
3584,50
3586,52
3588,53
3590,59
3592,52
3594,61
3596,49
3598,54
3600,47
3602,46
3604,52
3606,71
3608,49
3610,58
3612,55
3614,53
3616,66
3618,54
3620,48
3622,62
3624,67
3626,51
3628,51
3630,67
3632,50
3634,47
3636,47
3638,61
3640,67
3642,50
3644,48
3646,51
3648,52
3650,53
3652,44
3654,47
3656,44
3658,46
3660,53
3662,41
3664,44
3666,70
3668,54
3670,40
3672,47
3674,49
3676,53
3678,45
3680,50
3682,52
3684,46
3686,51
3688,36
3690,42
3692,47
3694,52
3696,38
3698,30
3700,45
3702,48
3704,43
3706,40
3708,44
3710,45
3712,47
3714,47
3716,41
3718,54
3720,62
3722,46
3724,47
3726,43
3728,45
3730,54
3732,33
3734,47
3736,47
3738,46
3740,38
3742,50
3744,52
3746,47
3748,46
3750,48
3752,46
3754,37
3756,55
3758,41
3760,55
3762,51
3764,43
3766,39
3768,50
3770,59
3772,47
3774,38
3776,41
3778,42
3780,52
3782,50
3784,30
3786,46
3788,42
3790,42
3792,64
3794,49
3796,41
3798,39
3800,46
3802,53
3804,41
3806,42
3808,49
3810,51
3812,40
3814,43
3816,39
3818,48
3820,40
3822,41
3824,50
3826,39
3828,51
3830,41
3832,49
3834,33
3836,45
3838,45
3840,48
3842,42
3844,47
3846,30
3848,43
3850,38
3852,33
3854,45
3856,36
3858,43
3860,35
3862,35
3864,32
3866,35
3868,32
3870,31
3872,36
3874,39
3876,38
3878,42
3880,52
3882,43
3884,36
3886,42
3888,31
3890,36
3892,35
3894,38
3896,43
3898,30
3900,48
3902,38
3904,36
3906,39
3908,45
3910,34
3912,52
3914,36
3916,44
3918,44
3920,37
3922,38
3924,37
3926,37
3928,35
3930,29
3932,48
3934,51
3936,36
3938,51
3940,44
3942,28
3944,40
3946,35
3948,43
3950,32
3952,34
3954,39
3956,31
3958,38
3960,34
3962,35
3964,44
3966,35
3968,40
3970,42
3972,26
3974,32
3976,36
3978,31
3980,31
3982,34
3984,38
3986,46
3988,29
3990,36
3992,31
3994,31
3996,33
3998,33
4000,36
4002,38
4004,38
4006,31
4008,41
4010,32
4012,35
4014,50
4016,31
4018,34
4020,23
4022,36
4024,27
4026,37
4028,39
4030,34
4032,32
4034,26
4036,28
4038,28
4040,41
4042,44
4044,45
4046,35
4048,36
4050,25
4052,25
4054,37
4056,50
4058,36
4060,22
4062,30
4064,29
4066,29
4068,39
4070,35
4072,39
4074,28
4076,47
4078,34
4080,42
4082,31
4084,20
4086,27
4088,29
4090,35
4092,24
4094,26
4096,37
4098,28
4100,28
4102,38
4104,36
4106,20
4108,36
4110,35
4112,42
4114,31
4116,35
4118,32
4120,34
4122,26
4124,25
4126,22
4128,27
4130,31
4132,28
4134,24
4136,29
4138,32
4140,26
4142,33
4144,26
4146,39
4148,24
4150,28
4152,25
4154,33
4156,32
4158,27
4160,35
4162,29
4164,32
4166,23
4168,25
4170,24
4172,26
4174,38
4176,20
4178,26
4180,25
4182,40
4184,32
4186,25
4188,25
4190,31
4192,29
4194,25
4196,33
4198,37
4200,34
4202,26
4204,28
4206,38
4208,22
4210,23
4212,30
4214,26
4216,25
4218,21
4220,26
4222,25
4224,30
4226,25
4228,28
4230,32
4232,19
4234,37
4236,23
4238,27
4240,23
4242,25
4244,39
4246,26
4248,24
4250,20
4252,27
4254,32
4256,22
4258,22
4260,23
4262,30
4264,20
4266,23
4268,37
4270,33
4272,28
4274,28
4276,32
4278,19
4280,26
4282,24
4284,19
4286,24
4288,25
4290,22
4292,22
4294,31
4296,17
4298,20
4300,20
4302,22
4304,31
4306,26
4308,17
4310,27
4312,35
4314,16
4316,27
4318,20
4320,22
4322,26
4324,19
4326,26
4328,23
4330,21
4332,29
4334,33
4336,29
4338,26
4340,32
4342,25
4344,22
4346,25
4348,26
4350,20
4352,24
4354,23
4356,28
4358,28
4360,27
4362,22
4364,22
4366,23
4368,30
4370,18
4372,17
4374,19
4376,20
4378,19
4380,21
4382,26
4384,17
4386,25
4388,25
4390,30
4392,22
4394,21
4396,22
4398,33
4400,30
4402,26
4404,18
4406,19
4408,25
4410,19
4412,23
4414,31
4416,31
4418,29
4420,17
4422,20
4424,13
4426,21
4428,23
4430,31
4432,23
4434,16
4436,24
4438,23
4440,16
4442,30
4444,22
4446,31
4448,26
4450,12
4452,20
4454,25
4456,19
4458,21
4460,24
4462,17
4464,22
4466,22
4468,29
4470,22
4472,25
4474,19
4476,22
4478,20
4480,27
4482,17
4484,26
4486,15
4488,23
4490,36
4492,20
4494,17
4496,21
4498,17
4500,24
4502,19
4504,23
4506,9
4508,24
4510,21
4512,23
4514,17
4516,18
4518,19
4520,21
4522,27
4524,34
4526,23
4528,15
4530,29
4532,23
4534,26
4536,28
4538,20
4540,19
4542,21
4544,22
4546,17
4548,15
4550,16
4552,22
4554,17
4556,13
4558,21
4560,12
4562,18
4564,16
4566,22
4568,29
4570,22
4572,25
4574,23
4576,32
4578,26
4580,15
4582,19
4584,16
4586,19
4588,11
4590,20
4592,19
4594,20
4596,22
4598,20
4600,12
4602,17
4604,20
4606,29
4608,17
4610,21
4612,17
4614,16
4616,18
4618,14
4620,18
4622,21
4624,14
4626,23
4628,18
4630,16
4632,21
4634,16
4636,19
4638,27
4640,9
4642,24
4644,10
4646,10
4648,21
4650,19
4652,15
4654,22
4656,17
4658,17
4660,13
4662,26
4664,21
4666,18
4668,19
4670,17
4672,14
4674,19
4676,23
4678,17
4680,15
4682,15
4684,24
4686,22
4688,14
4690,15
4692,22
4694,12
4696,17
4698,18
4700,20
4702,12
4704,13
4706,16
4708,24
4710,19
4712,16
4714,16
4716,16
4718,17
4720,21
4722,17
4724,21
4726,12
4728,16
4730,16
4732,9
4734,16
4736,9
4738,19
4740,23
4742,15
4744,18
4746,13
4748,16
4750,15
4752,13
4754,13
4756,7
4758,12
4760,18
4762,18
4764,21
4766,11
4768,12
4770,20
4772,15
4774,14
4776,23
4778,16
4780,17
4782,22
4784,14
4786,20
4788,18
4790,20
4792,18
4794,17
4796,14
4798,12
4800,13
4802,16
4804,16
4806,14
4808,15
4810,19
4812,12
4814,16
4816,20
4818,21
4820,9
4822,16
4824,13
4826,13
4828,13
4830,22
4832,11
4834,16
4836,16
4838,11
4840,12
4842,12
4844,14
4846,13
4848,22
4850,13
4852,23
4854,10
4856,19
4858,21
4860,27
4862,24
4864,13
4866,9
4868,12
4870,12
4872,14
4874,13
4876,17
4878,15
4880,13
4882,11
4884,12
4886,10
4888,17
4890,16
4892,12
4894,15
4896,17
4898,13
4900,13
4902,9
4904,14
4906,7
4908,12
4910,14
4912,13
4914,12
4916,23
4918,16
4920,11
4922,15
4924,11
4926,11
4928,24
4930,9
4932,11
4934,20
4936,11
4938,19
4940,16
4942,17
4944,10
4946,13
4948,7
4950,15
4952,11
4954,23
4956,7
4958,19
4960,5
4962,10
4964,13
4966,13
4968,20
4970,18
4972,15
4974,17
4976,12
4978,11
4980,8
4982,19
4984,8
4986,18
4988,19
4990,12
4992,10
4994,19
4996,6
4998,11
5000,12
5002,15
5004,10
5006,9
5008,8
5010,11
5012,14
5014,15
5016,8
5018,15
5020,9
5022,15
5024,12
5026,13
5028,9
5030,14
5032,9
5034,7
5036,7
5038,11
5040,8
5042,9
5044,7
5046,16
5048,12
5050,11
5052,11
5054,14
5056,10
5058,10
5060,15
5062,7
5064,5
5066,5
5068,15
5070,12
5072,7
5074,13
5076,12
5078,16
5080,10
5082,8
5084,16
5086,13
5088,6
5090,9
5092,12
5094,11
5096,8
5098,13
5100,6
5102,11
5104,9
5106,8
5108,9
5110,8
5112,4
5114,10
5116,12
5118,13
5120,12
5122,9
5124,4
5126,12
5128,6
5130,10
5132,10
5134,8
5136,8
5138,10
5140,18
5142,13
5144,15
5146,9
5148,15
5150,7
5152,6
5154,10
5156,10
5158,15
5160,10
5162,11
5164,11
5166,9
5168,12
5170,12
5172,13
5174,6
5176,12
5178,10
5180,6
5182,14
5184,6
5186,12
5188,12
5190,16
5192,7
5194,11
5196,6
5198,9
5200,15
5202,7
5204,13
5206,11
5208,9
5210,23
5212,15
5214,15
5216,14
5218,12
5220,11
5222,9
5224,6
5226,10
5228,11
5230,14
5232,5
5234,9
5236,10
5238,8
5240,11
5242,5
5244,9
5246,8
5248,4
5250,10
5252,9
5254,9
5256,7
5258,7
5260,8
5262,15
5264,14
5266,8
5268,12
5270,13
5272,8
5274,11
5276,9
5278,10
5280,5
5282,10
5284,14
5286,8
5288,9
5290,7
5292,9
5294,12
5296,6
5298,3
5300,13
5302,7
5304,5
5306,10
5308,9
5310,8
5312,16
5314,4
5316,7
5318,12
5320,15
5322,9
5324,7
5326,11
5328,8
5330,9
5332,6
5334,7
5336,11
5338,8
5340,8
5342,11
5344,8
5346,9
5348,5
5350,9
5352,8
5354,6
5356,6
5358,8
5360,6
5362,12
5364,6
5366,7
5368,10
5370,11
5372,7
5374,6
5376,7
5378,9
5380,5
5382,10
5384,11
5386,8
5388,9
5390,7
5392,14
5394,7
5396,7
5398,6
5400,5
5402,9
5404,8
5406,11
5408,8
5410,4
5412,9
5414,9
5416,6
5418,7
5420,7
5422,10
5424,10
5426,8
5428,8
5430,8
5432,11
5434,7
5436,8
5438,6
5440,6
5442,4
5444,9
5446,6
5448,5
5450,5
5452,7
5454,6
5456,6
5458,8
5460,6
5462,9
5464,7
5466,6
5468,11
5470,7
5472,7
5474,8
5476,11
5478,8
5480,7
5482,10
5484,5
5486,11
5488,4
5490,5
5492,7
5494,8
5496,7
5498,12
5500,11
5502,6
5504,5
5506,6
5508,3
5510,7
5512,4
5514,6
5516,6
5518,9
5520,6
5522,6
5524,9
5526,4
5528,3
5530,8
5532,8
5534,3
5536,6
5538,7
5540,2
5542,8
5544,11
5546,10
5548,12
5550,3
5552,1
5554,3
5556,5
5558,6
5560,8
5562,6
5564,4
5566,3
5568,7
5570,6
5572,12
5574,7
5576,9
5578,5
5580,13
5582,7
5584,8
5586,5
5588,5
5590,10
5592,6
5594,7
5596,5
5598,4
5600,11
5602,4
5604,7
5606,9
5608,6
5610,8
5612,7
5614,3
5616,10
5618,7
5620,9
5622,4
5624,4
5626,9
5628,4
5630,6
5632,7
5634,6
5636,5
5638,9
5640,6
5642,5
5644,7
5646,8
5648,9
5650,6
5652,6
5654,6
5656,3
5658,10
5660,8
5662,9
5664,5
5666,7
5668,6
5670,9
5672,4
5674,5
5676,4
5678,3
5680,7
5682,5
5684,12
5686,2
5688,7
5690,6
5692,6
5694,8
5696,7
5698,4
5700,11
5702,3
5704,5
5706,4
5708,6
5710,5
5712,6
5714,9
5716,4
5718,10
5720,5
5722,5
5724,4
5726,3
5728,4
5730,8
5732,4
5734,6
5736,10
5738,3
5740,9
5742,8
5744,9
5746,10
5748,3
5750,5
5752,9
5754,5
5756,3
5758,8
5760,10
5762,10
5764,3
5766,7
5768,5
5770,3
5772,8
5774,4
5776,6
5778,8
5780,5
5782,5
5784,7
5786,5
5788,4
