Time_ps,Chan1
525,8
526,4
527,8
528,1
529,6
530,7
531,5
532,7
533,7
534,7
535,7
536,7
537,5
538,6
539,11
540,2
541,3
542,7
543,5
544,7
545,8
546,9
547,11
548,4
549,10
550,5
551,10
552,8
553,4
554,6
555,9
556,8
557,8
558,8
559,4
560,6
561,4
562,7
563,5
564,7
565,8
566,4
567,8
568,5
569,6
570,8
571,7
572,6
573,8
574,7
575,10
576,3
577,11
578,6
579,3
580,8
581,6
582,6
583,6
584,10
585,3
586,8
587,3
588,10
589,6
590,2
591,11
592,4
593,8
594,5
595,6
596,5
597,4
598,4
599,6
600,5
601,8
602,7
603,3
604,8
605,5
606,12
607,4
608,4
609,7
610,4
611,3
612,5
613,5
614,4
615,8
616,7
617,6
618,3
619,9
620,4
621,8
622,6
623,6
624,8
625,4
626,5
627,5
628,10
629,7
630,3
631,5
632,7
633,9
634,12
635,7
636,5
637,12
638,12
639,4
640,6
641,3
642,10
643,5
644,9
645,2
646,3
647,4
648,7
649,9
650,5
651,6
652,11
653,3
654,11
655,4
656,6
657,10
658,2
659,7
660,5
661,8
662,5
663,8
664,8
665,12
666,9
667,6
668,6
669,5
670,5
671,5
672,3
673,3
674,6
675,5
676,5
677,7
678,4
679,10
680,6
681,4
682,8
683,3
684,9
685,4
686,6
687,8
688,4
689,8
690,4
691,6
692,9
693,4
694,11
695,8
696,8
697,8
698,11
699,5
700,8
701,11
702,8
703,7
704,5
705,8
706,10
707,15
708,5
709,11
710,6
711,9
712,10
713,4
714,8
715,5
716,8
717,10
718,10
719,9
720,2
721,6
722,7
723,5
724,8
725,6
726,7
727,8
728,5
729,6
730,7
731,3
732,12
733,5
734,8
735,5
736,9
737,1
738,12
739,13
740,3
741,7
742,6
743,7
744,5
745,9
746,2
747,4
748,7
749,2
750,9
751,7
752,6
753,4
754,7
755,8
756,7
757,8
758,9
759,7
760,4
761,3
762,8
763,12
764,4
765,4
766,6
767,2
768,8
769,10
770,3
771,9
772,8
773,6
774,5
775,4
776,11
777,6
778,2
779,4
780,6
781,6
782,3
783,4
784,9
785,6
786,8
787,7
788,8
789,7
790,6
791,4
792,2
793,6
794,5
795,5
796,16
797,2
798,3
799,5
800,6
801,4
802,6
803,2
804,4
805,8
806,8
807,5
808,7
809,11
810,7
811,6
812,7
813,2
814,9
815,5
816,8
817,6
818,3
819,9
820,4
821,9
822,5
823,7
824,7
825,6
826,10
827,10
828,6
829,2
830,3
831,5
832,7
833,7
834,7
835,2
836,7
837,5
838,6
839,6
840,8
841,5
842,11
843,5
844,6
845,3
846,7
847,4
848,3
849,9
850,8
851,3
852,8
853,12
854,7
855,6
856,10
857,6
858,5
859,6
860,7
861,3
862,8
863,3
864,4
865,5
866,5
867,0
868,9
869,13
870,7
871,13
872,3
873,6
874,10
875,6
876,6
877,8
878,6
879,5
880,3
881,8
882,4
883,11
884,4
885,8
886,4
887,6
888,10
889,9
890,5
891,5
892,6
893,11
894,10
895,6
896,7
897,5
898,10
899,6
900,10
901,6
902,6
903,7
904,10
905,5
906,9
907,6
908,10
909,8
910,8
911,8
912,8
913,8
914,4
915,9
916,10
917,11
918,6
919,10
920,15
921,5
922,7
923,5
924,4
925,7
926,10
927,8
928,11
929,11
930,8
931,6
932,7
933,5
934,7
935,6
936,4
937,8
938,9
939,4
940,8
941,8
942,12
943,9
944,8
945,2
946,6
947,7
948,8
949,10
950,8
951,3
952,6
953,1
954,5
955,7
956,9
957,5
958,7
959,12
960,9
961,5
962,14
963,6
964,13
965,6
966,5
967,5
968,8
969,8
970,6
971,2
972,8
973,6
974,8
975,7
976,9
977,5
978,8
979,7
980,5
981,4
982,5
983,6
984,9
985,7
986,6
987,8
988,9
989,7
990,6
991,10
992,7
993,8
994,3
995,5
996,6
997,10
998,5
999,9
1000,9
1001,8
1002,3
1003,6
1004,5
1005,6
1006,5
1007,12
1008,7
1009,3
1010,9
1011,5
1012,8
1013,13
1014,8
1015,5
1016,11
1017,2
1018,4
1019,8
1020,7
1021,9
1022,5
1023,9
1024,5
1025,7
1026,8
1027,10
1028,8
1029,7
1030,10
1031,6
1032,6
1033,5
1034,6
1035,15
1036,7
1037,6
1038,9
1039,3
1040,6
1041,3
1042,9
1043,3
1044,7
1045,5
1046,6
1047,10
1048,5
1049,9
1050,11
1051,4
1052,4
1053,9
1054,6
1055,12
1056,5
1057,3
1058,8
1059,6
1060,6
1061,5
1062,8
1063,4
1064,5
1065,5
1066,4
1067,9
1068,4
1069,8
1070,5
1071,9
1072,5
1073,11
1074,4
1075,8
1076,6
1077,5
1078,5
1079,7
1080,3
1081,4
1082,9
1083,8
1084,5
1085,3
1086,5
1087,9
1088,7
1089,4
1090,13
1091,5
1092,7
1093,3
1094,3
1095,8
1096,5
1097,8
1098,7
1099,8
1100,5
1101,9
1102,10
1103,5
1104,11
1105,11
1106,7
1107,5
1108,7
1109,6
1110,7
1111,6
1112,11
1113,7
1114,3
1115,8
1116,6
1117,5
1118,5
1119,5
1120,4
1121,5
1122,11
1123,10
1124,5
1125,4
1126,7
1127,3
1128,4
1129,4
1130,8
1131,6
1132,5
1133,8
1134,10
1135,4
1136,6
1137,4
1138,3
1139,10
1140,5
1141,6
1142,4
1143,5
1144,4
1145,10
1146,5
1147,6
1148,10
1149,7
1150,8
1151,2
1152,7
1153,8
1154,5
1155,3
1156,6
1157,8
1158,4
1159,9
1160,7
1161,9
1162,6
1163,5
1164,10
1165,9
1166,6
1167,3
1168,4
1169,12
1170,9
1171,6
1172,6
1173,3
1174,7
1175,6
1176,9
1177,8
1178,13
1179,9
1180,4
1181,5
1182,8
1183,9
1184,8
1185,5
1186,8
1187,6
1188,2
1189,10
1190,3
1191,5
1192,6
1193,2
1194,6
1195,5
1196,9
1197,5
1198,5
1199,8
1200,9
1201,2
1202,5
1203,10
1204,4
1205,6
1206,8
1207,6
1208,2
1209,5
1210,4
1211,10
1212,1
1213,6
1214,4
1215,6
1216,8
1217,5
1218,11
1219,10
1220,7
1221,5
1222,8
1223,7
1224,7
1225,13
1226,9
1227,7
1228,6
1229,1
1230,6
1231,6
1232,13
1233,8
1234,5
1235,11
1236,4
1237,8
1238,9
1239,7
1240,8
1241,8
1242,8
1243,7
1244,13
1245,8
1246,6
1247,4
1248,6
1249,9
1250,13
1251,7
1252,4
1253,12
1254,7
1255,11
1256,11
1257,6
1258,9
1259,5
1260,8
1261,8
1262,9
1263,16
1264,11
1265,12
1266,16
1267,10
1268,16
1269,11
1270,8
1271,14
1272,15
1273,13
1274,12
1275,15
1276,18
1277,15
1278,11
1279,11
1280,12
1281,18
1282,12
1283,11
1284,15
1285,23
1286,22
1287,25
1288,19
1289,19
1290,19
1291,21
1292,23
1293,21
1294,27
1295,34
1296,24
1297,31
1298,33
1299,34
1300,42
1301,34
1302,36
1303,37
1304,46
1305,34
1306,43
1307,47
1308,62
1309,63
1310,61
1311,45
1312,45
1313,60
1314,53
1315,53
1316,73
1317,72
1318,74
1319,90
1320,76
1321,83
1322,82
1323,90
1324,79
1325,70
1326,87
1327,83
1328,88
1329,105
1330,85
1331,113
1332,130
1333,117
1334,137
1335,156
1336,144
1337,137
1338,178
1339,168
1340,161
1341,166
1342,172
1343,196
1344,202
1345,191
1346,167
1347,217
1348,214
1349,216
1350,246
1351,257
1352,282
1353,269
1354,261
1355,287
1356,278
1357,321
1358,319
1359,321
1360,299
1361,326
1362,354
1363,352
1364,374
1365,382
1366,398
1367,416
1368,425
1369,455
1370,474
1371,453
1372,468
1373,489
1374,512
1375,547
1376,516
1377,534
1378,542
1379,577
1380,586
1381,613
1382,611
1383,615
1384,674
1385,653
1386,670
1387,710
1388,713
1389,669
1390,710
1391,741
1392,824
1393,765
1394,846
1395,868
1396,865
1397,880
1398,948
1399,978
1400,959
1401,977
1402,984
1403,1057
1404,1041
1405,1028
1406,1034
1407,1177
1408,1132
1409,1148
1410,1152
1411,1287
1412,1189
1413,1221
1414,1290
1415,1258
1416,1377
1417,1339
1418,1356
1419,1351
1420,1379
1421,1472
1422,1451
1423,1466
1424,1604
1425,1593
1426,1577
1427,1633
1428,1645
1429,1703
1430,1702
1431,1682
1432,1770
1433,1787
1434,1859
1435,1878
1436,1887
1437,1984
1438,1963
1439,1956
1440,2005
1441,2065
1442,2027
1443,2131
1444,2232
1445,2233
1446,2289
1447,2191
1448,2294
1449,2369
1450,2298
1451,2370
1452,2416
1453,2473
1454,2536
1455,2480
1456,2629
1457,2596
1458,2568
1459,2602
1460,2741
1461,2745
1462,2844
1463,2819
1464,2906
1465,2980
1466,2821
1467,3023
1468,2997
1469,3024
1470,3070
1471,3078
1472,3172
1473,3191
1474,3224
1475,3258
1476,3258
1477,3261
1478,3325
1479,3343
1480,3393
1481,3476
1482,3563
1483,3718
1484,3514
1485,3709
1486,3728
1487,3714
1488,3763
1489,3950
1490,3846
1491,3885
1492,4009
1493,4136
1494,4002
1495,4109
1496,4231
1497,4177
1498,4179
1499,4212
1500,4376
1501,4306
1502,4473
1503,4373
1504,4497
1505,4408
1506,4584
1507,4498
1508,4713
1509,4585
1510,4723
1511,4664
1512,4871
1513,4961
1514,4926
1515,4756
1516,4964
1517,5124
1518,4934
1519,5138
1520,5229
1521,5152
1522,5291
1523,5380
1524,5252
1525,5207
1526,5398
1527,5478
1528,5383
1529,5478
1530,5508
1531,5552
1532,5677
1533,5797
1534,5628
1535,5962
1536,5853
1537,6060
1538,5864
1539,5955
1540,5954
1541,5987
1542,6042
1543,6144
1544,6087
1545,6421
1546,6322
1547,6462
1548,6479
1549,6542
1550,6468
1551,6331
1552,6482
1553,6725
1554,6488
1555,6600
1556,6682
1557,6806
1558,6771
1559,6902
1560,6927
1561,6854
1562,6975
1563,7060
1564,7054
1565,7219
1566,7221
1567,7148
1568,7285
1569,7307
1570,7354
1571,7419
1572,7349
1573,7401
1574,7463
1575,7503
1576,7610
1577,7673
1578,7844
1579,7775
1580,7705
1581,7765
1582,7910
1583,7889
1584,7842
1585,8025
1586,8215
1587,8248
1588,8282
1589,7963
1590,8150
1591,8328
1592,8152
1593,8150
1594,8489
1595,8418
1596,8635
1597,8521
1598,8416
1599,8722
1600,8543
1601,8611
1602,8597
1603,8628
1604,8695
1605,9130
1606,8965
1607,8905
1608,9256
1609,8952
1610,9101
1611,8903
1612,9211
1613,9107
1614,9267
1615,9267
1616,9359
1617,9469
1618,9388
1619,9368
1620,9403
1621,9647
1622,9312
1623,9533
1624,9704
1625,9649
1626,9779
1627,9843
1628,9999
1629,9784
1630,9679
1631,10091
1632,9842
1633,10000
1634,10244
1635,10103
1636,9940
1637,10309
1638,10307
1639,10115
1640,10251
1641,10550
1642,10162
1643,10342
1644,10651
1645,10464
1646,10724
1647,10603
1648,10907
1649,10675
1650,10607
1651,10811
1652,10668
1653,10792
1654,11217
1655,11067
1656,10779
1657,10992
1658,10905
1659,11338
1660,11396
1661,11030
1662,11397
1663,11082
1664,11387
1665,11490
1666,11377
1667,11639
1668,11158
1669,11530
1670,11623
1671,11590
1672,11730
1673,11709
1674,11732
1675,11499
1676,11828
1677,11478
1678,11873
1679,12051
1680,11954
1681,11767
1682,11833
1683,12221
1684,12129
1685,11999
1686,12169
1687,11740
1688,12299
1689,12139
1690,12474
1691,12411
1692,12601
1693,12359
1694,12441
1695,12456
1696,12724
1697,12569
1698,12889
1699,12708
1700,12333
1701,12832
1702,12821
1703,12944
1704,12910
1705,12997
1706,12895
1707,12987
1708,12965
1709,13168
1710,13042
1711,12849
1712,13396
1713,13337
1714,13126
1715,13509
1716,13346
1717,13512
1718,13184
1719,13003
1720,13701
1721,13580
1722,13544
1723,13834
1724,13453
1725,13494
1726,13818
1727,13684
1728,13591
1729,13799
1730,13853
1731,13938
1732,13529
1733,13905
1734,13854
1735,13836
1736,13867
1737,13979
1738,14008
1739,13978
1740,14238
1741,14275
1742,14130
1743,14648
1744,14008
1745,14317
1746,14137
1747,14402
1748,14668
1749,14073
1750,14742
1751,14406
1752,14891
1753,14727
1754,14558
1755,14760
1756,14318
1757,14464
1758,14810
1759,14865
1760,14908
1761,15072
1762,14802
1763,15003
1764,14856
1765,15019
1766,15111
1767,14806
1768,15093
1769,14983
1770,15091
1771,15223
1772,15327
1773,15085
1774,15140
1775,15074
1776,15370
1777,15316
1778,15482
1779,15299
1780,15287
1781,15653
1782,15776
1783,15308
1784,15386
1785,15483
1786,15585
1787,15445
1788,15614
1789,15562
1790,15469
1791,15806
1792,15207
1793,15533
1794,16084
1795,15372
1796,15985
1797,15773
1798,15779
1799,16020
1800,16038
1801,16032
1802,16146
1803,15694
1804,15928
1805,15921
1806,16172
1807,16145
1808,16214
1809,16240
1810,16413
1811,16287
1812,16012
1813,16394
1814,16411
1815,16333
1816,16114
1817,16519
1818,16105
1819,16499
1820,16489
1821,16583
1822,16610
1823,16377
1824,16570
1825,16400
1826,16740
1827,16713
1828,17020
1829,16679
1830,16867
1831,16716
1832,16494
1833,16669
1834,16826
1835,17050
1836,16675
1837,16984
1838,17101
1839,17110
1840,17209
1841,16818
1842,17162
1843,16851
1844,17175
1845,16973
1846,17404
1847,17246
1848,17148
1849,17253
1850,16900
1851,16968
1852,17114
1853,17295
1854,17390
1855,17332
1856,17236
1857,17058
1858,17253
1859,17661
1860,17129
1861,17680
1862,17168
1863,17237
1864,17512
1865,17581
1866,17696
1867,17384
1868,17774
1869,17570
1870,17605
1871,17261
1872,17701
1873,17474
1874,17816
1875,17635
1876,17892
1877,17740
1878,17622
1879,17638
1880,17856
1881,17295
1882,17946
1883,17803
1884,17981
1885,18218
1886,17747
1887,17970
1888,17874
1889,17914
1890,18088
1891,17905
1892,17570
1893,18051
1894,18144
1895,17838
1896,18155
1897,18005
1898,18013
1899,17815
1900,18328
1901,17898
1902,17948
1903,18213
1904,18255
1905,18120
1906,18485
1907,18203
1908,18220
1909,18115
1910,18148
1911,18147
1912,18111
1913,18173
1914,18722
1915,18322
1916,18067
1917,18410
1918,18064
1919,18226
1920,18139
1921,18201
1922,18233
1923,18234
1924,18713
1925,18431
1926,18544
1927,18439
1928,18093
1929,18221
1930,18638
1931,18508
1932,18539
1933,18486
1934,18276
1935,18641
1936,18144
1937,18410
1938,18479
1939,18419
1940,18168
1941,18452
1942,18852
1943,18763
1944,18674
1945,18339
1946,18383
1947,18637
1948,18658
1949,18526
1950,18802
1951,18656
1952,18654
1953,18845
1954,18567
1955,18567
1956,18461
1957,18581
1958,18723
1959,18771
1960,18418
1961,18936
1962,18729
1963,18388
1964,19063
1965,18918
1966,19182
1967,18518
1968,18722
1969,18599
1970,18424
1971,18689
1972,18717
1973,18590
1974,18805
1975,19096
1976,18607
1977,18688
1978,18707
1979,18844
1980,18957
1981,18997
1982,18855
1983,18635
1984,18728
1985,18715
1986,19024
1987,18720
1988,18826
1989,19095
1990,18770
1991,19226
1992,18939
1993,18682
1994,19156
1995,18672
1996,19197
1997,18999
1998,18407
1999,18946
2000,18818
2001,19009
2002,18808
2003,18948
2004,18888
2005,18912
2006,18477
2007,19194
2008,18809
2009,19103
2010,18900
2011,18421
2012,19190
2013,19165
2014,18771
2015,18957
2016,18698
2017,19098
2018,18655
2019,19367
2020,18989
2021,18703
2022,18774
2023,19040
2024,18804
2025,18920
2026,18858
2027,18983
2028,18702
2029,19058
2030,18807
2031,19087
2032,18674
2033,18932
2034,18722
2035,18659
2036,18778
2037,18718
2038,18877
2039,18708
2040,18920
2041,19132
2042,18527
2043,18581
2044,18412
2045,18977
2046,18655
2047,19173
2048,18533
2049,18733
2050,18980
2051,18967
2052,19093
2053,19098
2054,18809
2055,18743
2056,18203
2057,18524
2058,18753
2059,18768
2060,19044
2061,18563
2062,18669
2063,18702
2064,18835
2065,18416
2066,18784
2067,18638
2068,18716
2069,18356
2070,18664
2071,18516
2072,18558
2073,18853
2074,18547
2075,18704
2076,17930
2077,18606
2078,18918
2079,18508
2080,18602
2081,18771
2082,18610
2083,18629
2084,18815
2085,18498
2086,18500
2087,18114
2088,18583
2089,18516
2090,18601
2091,18727
2092,18727
2093,18462
2094,18299
2095,18397
2096,18081
2097,18314
2098,18736
2099,18551
2100,18269
2101,18392
2102,18703
2103,18481
2104,18299
2105,18594
2106,18599
2107,18103
2108,18350
2109,18333
2110,18288
2111,18028
2112,18323
2113,18415
2114,18111
2115,18471
2116,18432
2117,18507
2118,18166
2119,18383
2120,18093
2121,18074
2122,18246
2123,18185
2124,18229
2125,18224
2126,18378
2127,17958
2128,18309
2129,18154
2130,18369
2131,18466
2132,18000
2133,18136
2134,17828
2135,18100
2136,18257
2137,18160
2138,18039
2139,18081
2140,17885
2141,17747
2142,17824
2143,17830
2144,17946
2145,18139
2146,17931
2147,18313
2148,17801
2149,17447
2150,17918
2151,17927
2152,17702
2153,17975
2154,17814
2155,18078
2156,18037
2157,18047
2158,17727
2159,17722
2160,17655
2161,18012
2162,17765
2163,17598
2164,17912
2165,17767
2166,17867
2167,17655
2168,17708
2169,17479
2170,17527
2171,17848
2172,17367
2173,17772
2174,17693
2175,17705
2176,17504
2177,17783
2178,17419
2179,17683
2180,17294
2181,17253
2182,17667
2183,17269
2184,17626
2185,17536
2186,17192
2187,17694
2188,17086
2189,17590
2190,17023
2191,17319
2192,17559
2193,17174
2194,17294
2195,17321
2196,17049
2197,17290
2198,17116
2199,17005
2200,17272
2201,16938
2202,17372
2203,17444
2204,17317
2205,17123
2206,17140
2207,17593
2208,17008
2209,17093
2210,17192
2211,16659
2212,16766
2213,17343
2214,16903
2215,17183
2216,16850
2217,16997
2218,16753
2219,16752
2220,16930
2221,17196
2222,17001
2223,17252
2224,16576
2225,17023
2226,16708
2227,16770
2228,16505
2229,16691
2230,16750
2231,17064
2232,16984
2233,16963
2234,16861
2235,16684
2236,16176
2237,16529
2238,16598
2239,16617
2240,16324
2241,16456
2242,16602
2243,16814
2244,16264
2245,16430
2246,16381
2247,16551
2248,16329
2249,16098
2250,16527
2251,16540
2252,16470
2253,16582
2254,16270
2255,16353
2256,16001
2257,16293
2258,16165
2259,16359
2260,16346
2261,16209
2262,16356
2263,16111
2264,16056
2265,16236
2266,16160
2267,16021
2268,15981
2269,16028
2270,16317
2271,15986
2272,15919
2273,16007
2274,15903
2275,15938
2276,16044
2277,16162
2278,16015
2279,16120
2280,16137
2281,15985
2282,15944
2283,15566
2284,15682
2285,15924
2286,15829
2287,15918
2288,15969
2289,15411
2290,16009
2291,15747
2292,15672
2293,15356
2294,15714
2295,15969
2296,15809
2297,15934
2298,15605
2299,15882
2300,15409
2301,15365
2302,15748
2303,15746
2304,15272
2305,15584
2306,15531
2307,15572
2308,15594
2309,15776
2310,15460
2311,15465
2312,15265
2313,15302
2314,15424
2315,15099
2316,15326
2317,15220
2318,15418
2319,15631
2320,15179
2321,15362
2322,15110
2323,15238
2324,15403
2325,15187
2326,15357
2327,15229
2328,15004
2329,15057
2330,15407
2331,15158
2332,14903
2333,15046
2334,15185
2335,14858
2336,15395
2337,15094
2338,15341
2339,14911
2340,14986
2341,15103
2342,15042
2343,14695
2344,14798
2345,14869
2346,14861
2347,15194
2348,14881
2349,14989
2350,14892
2351,14652
2352,14747
2353,14872
2354,14916
2355,14945
2356,14460
2357,14569
2358,14438
2359,14807
2360,14865
2361,14558
2362,14871
2363,14475
2364,14538
2365,14502
2366,14705
2367,14858
2368,14364
2369,14055
2370,14581
2371,14277
2372,14374
2373,14433
2374,14545
2375,14264
2376,14373
2377,14665
2378,14366
2379,14147
2380,14455
2381,14302
2382,14373
2383,14356
2384,14128
2385,14019
2386,14443
2387,14130
2388,14300
2389,14270
2390,14156
2391,14212
2392,14403
2393,14245
2394,13974
2395,14048
2396,14026
2397,14052
2398,13950
2399,14083
2400,14017
2401,13905
2402,13895
2403,14053
2404,14045
2405,14028
2406,13790
2407,13760
2408,13916
2409,14243
2410,13777
2411,13697
2412,14119
2413,13897
2414,13814
2415,13558
2416,13901
2417,13794
2418,13559
2419,13753
2420,13854
2421,13741
2422,13664
2423,13780
2424,13635
2425,13610
2426,14051
2427,13328
2428,13517
2429,13648
2430,13501
2431,13973
2432,13340
2433,13639
2434,13462
2435,13239
2436,13409
2437,13671
2438,13330
2439,13511
2440,13335
2441,13637
2442,13477
2443,13362
2444,13331
2445,13092
2446,13294
2447,13260
2448,13204
2449,13127
2450,13411
2451,13324
2452,13282
2453,13061
2454,13211
2455,13138
2456,13070
2457,13190
2458,13198
2459,13086
2460,12844
2461,13038
2462,13347
2463,13064
2464,12729
2465,13029
2466,12955
2467,12874
2468,12951
2469,13195
2470,12980
2471,13212
2472,12946
2473,12870
2474,13142
2475,12792
2476,12931
2477,13068
2478,12747
2479,12945
2480,13100
2481,12721
2482,12630
2483,12779
2484,12948
2485,12936
2486,12666
2487,13134
2488,12312
2489,12937
2490,12641
2491,12815
2492,12748
2493,12551
2494,12392
2495,12376
2496,12634
2497,12597
2498,12484
2499,12482
2500,12418
2501,12578
2502,12665
2503,12554
2504,12479
2505,12545
2506,12290
2507,12501
2508,12708
2509,12265
2510,12458
2511,12581
2512,12456
2513,12051
2514,12528
2515,12346
2516,12285
2517,12310
2518,12369
2519,12117
2520,12183
2521,12169
2522,12408
2523,12306
2524,12023
2525,12174
2526,11905
2527,12225
2528,12508
2529,12186
2530,12058
2531,11689
2532,11930
2533,12202
2534,11936
2535,12059
2536,11922
2537,12035
2538,12090
2539,12168
2540,12234
2541,11894
2542,11933
2543,11937
2544,11817
2545,11837
2546,11999
2547,11805
2548,11869
2549,11760
2550,11983
2551,11917
2552,11815
2553,11725
2554,11697
2555,11597
2556,11737
2557,11855
2558,11605
2559,12131
2560,11780
2561,11782
2562,11479
2563,11539
2564,11616
2565,11533
2566,11538
2567,11284
2568,11803
2569,11580
2570,11606
2571,11675
2572,11350
2573,11559
2574,11327
2575,11610
2576,11405
2577,11464
2578,11320
2579,11413
2580,11711
2581,11161
2582,11541
2583,11375
2584,11478
2585,11465
2586,11071
2587,11358
2588,11521
2589,11384
2590,11529
2591,11178
2592,11273
2593,11290
2594,11251
2595,11281
2596,11599
2597,11300
2598,11220
2599,11063
2600,11123
2601,11344
2602,11061
2603,11086
2604,10977
2605,11057
2606,11119
2607,11067
2608,11218
2609,11060
2610,11007
2611,11109
2612,11039
2613,11106
2614,10864
2615,10882
2616,10692
2617,11043
2618,11055
2619,10885
2620,10962
2621,10990
2622,11037
2623,10997
2624,11060
2625,10855
2626,10943
2627,10742
2628,10628
2629,10967
2630,10910
2631,11005
2632,10689
2633,10649
2634,10997
2635,10837
2636,10604
2637,10484
2638,10908
2639,10512
2640,10714
2641,10867
2642,10654
2643,10392
2644,10646
2645,10382
2646,10453
2647,10478
2648,10638
2649,10660
2650,10496
2651,10598
2652,10812
2653,10411
2654,10716
2655,10369
2656,10538
2657,10459
2658,10268
2659,10529
2660,10146
2661,10695
2662,10433
2663,10382
2664,10311
2665,10588
2666,10579
2667,10365
2668,10023
2669,10129
2670,10379
2671,10516
2672,10065
2673,10233
2674,10193
2675,10260
2676,10294
2677,10255
2678,10387
2679,10200
2680,10392
2681,9959
2682,10311
2683,10288
2684,10439
2685,10037
2686,10243
2687,10034
2688,9936
2689,10295
2690,9866
2691,10237
2692,10138
2693,9982
2694,9936
2695,9908
2696,10042
2697,9983
2698,9934
2699,9971
2700,10122
2701,9834
2702,9891
2703,9883
2704,9878
2705,10098
2706,9847
2707,9969
2708,9768
2709,9806
2710,10170
2711,9678
2712,9842
2713,9888
2714,9732
2715,9618
2716,9805
2717,9966
2718,9953
2719,9741
2720,9702
2721,9819
2722,9616
2723,9690
2724,9778
2725,9612
2726,9717
2727,9678
2728,9902
2729,9575
